grid,lat,lng,pano,file,ssd,official,group
5,37.67948737800441,-5.694207853639082,kpzBOU_gT_Nt2vn0WgGvuw,grid5_img283.jpg,1.087013408973308,1,train
5,37.8378345354535,-5.441191289072927,Rn7TcBd7Cfl5tSoUAIREBg,grid5_img284.jpg,1.0776424130568405,1,test
5,37.092325004042465,-5.003098434521591,kZKju8mD5lbzCBK3How1sQ,grid5_img285.jpg,0.6993476479083962,1,test
5,37.99804602764541,-4.1378147814953845,ExNR2W_KOHyS6wbehb9i1A,grid5_img286.jpg,1.1521181638970963,1,train
5,37.941523,-4.889010400000001,CAoSLEFGMVFpcE96MjJhQVBzRkd2azliUlBlXzhCZ3lHdW1nUWptZ1UxX1lhNlZG,grid5_img287.jpg,27.240068959819173,0,train
5,36.77117838122383,-4.028245327941832,KQbZRLB8PIJcIEsxLgDU5g,grid5_img288.jpg,1.4845512600963795,1,test
5,37.19358633444797,-5.2498307329758,Z2xupDldVI58v4x5mwDmaw,grid5_img289.jpg,0.9749899083806358,1,train
5,37.596833106905976,-5.898709169188439,mw_FvII7lK9-8IRa7O157A,grid5_img290.jpg,2.036985372142865,1,train
5,37.30292153835885,-4.724490261615213,H1huNJ07mNcCAwtDJxJcmQ,grid5_img291.jpg,0.7657786796603695,1,train
5,36.6006,-4.653900600000001,CAoSLEFGMVFpcE5BRGZ6SmNRdHltV05BWEVHeU1LQnY3RnlKYlJyX3dTSjFFNVg4,grid5_img292.jpg,22.034098066745315,0,train
5,36.7036095,-4.6352859,CAoSLEFGMVFpcFBRVFhmVlNteVZNTHhQbHl4QV9HZ2lJN25aUUVveVlpV2lNMWx1,grid5_img293.jpg,20.719187439225518,0,train
5,36.64624540367559,-5.198900409291427,44PLRGtlJll6CLaxGRIU7g,grid5_img294.jpg,1.0107403033584288,1,test
5,36.68459818367521,-4.7552264852639095,ysAgUdwgwPZOtIobdVgkFA,grid5_img295.jpg,1.878590833351217,1,train
5,36.85864200602797,-4.724964539844361,_bZZzJ1LGPHKVXn9Ix0upw,grid5_img296.jpg,1.6840855379827024,1,train
5,36.8911333783674,-4.121471066642044,SYnSf_R79MDylYNKTZsW1g,grid5_img297.jpg,0.8821302244283131,1,test
5,37.34456164612195,-5.95970727705196,lgfuNn1HTB3weVit8-koHQ,grid5_img298.jpg,0.9955066530865464,1,train
5,36.53258367428364,-4.9216298960981915,ltM6fP2ah_r9ZU06S5PJiQ,grid5_img299.jpg,0.7445747125439751,1,validation
5,37.5840931429388,-4.104594662687764,l5N0tpSbKeC0pxhQ92mZNg,grid5_img300.jpg,1.055276664266815,1,test
5,36.99980403205493,-5.06773013530499,cE5YSDh0ARazJnC02uFoUw,grid5_img301.jpg,2.620135835676681,1,validation
5,37.090069134062034,-4.012194701444954,VWg4ahBpyrJE4lq3fqJ1FQ,grid5_img302.jpg,0.9918434887325096,1,train
5,36.765576893122095,-4.7106791027517785,TZWxdwXGwrkMEHyDUZEV3Q,grid5_img303.jpg,1.0033616704295718,1,train
5,36.2417679134674,-5.354062119231521,CAoSLEFGMVFpcE5NaXR1dnRFRVlYeG5od0R3SThIeHNLcl82Y0otSHQ2M1ZEMGND,grid5_img304.jpg,25.387295827590965,0,validation
5,37.65013229736759,-4.5704429357660095,RNwQVLO1JStpCT__0p69AQ,grid5_img305.jpg,1.7343982362365706,1,validation
5,36.95382382679401,-5.000055093568746,KGUZa-2CUOMZQjgHkasFRQ,grid5_img306.jpg,0.781150723659787,1,train
5,37.72884676378963,-5.106304479311927,XBWJ5RiNGlyvnlGJFXrDbQ,grid5_img307.jpg,0.9789806464212208,1,validation
5,36.77485775928473,-4.032049692939352,MBR3TlYnmxYFB4IBmqpI5Q,grid5_img308.jpg,0.8450365215944069,1,train
5,36.9048102068899,-4.377847696714851,qDqDFrxZLJTePHzYBTek5Q,grid5_img309.jpg,1.5588687406562205,1,validation
5,37.12849039964239,-4.333422642469176,ILhPGK-2JiTxq0W-_q4yaw,grid5_img310.jpg,1.0356520505447824,1,train
5,37.57303408910862,-5.006514932309798,xnb3XWMjBSsy9exmKosbAg,grid5_img311.jpg,1.5509308490303717,1,test
5,37.95899870668983,-4.6720861979656085,ptbgTYGAzMZqFGu1feZ5yw,grid5_img312.jpg,1.0941053926688775,1,test
5,36.995861100000006,-4.003338899999998,CAoSLEFGMVFpcE1IbjlzdGVWUEVaTzJjSXMxS3k3T282Y19QMkxoN2JoUlN4aDFh,grid5_img313.jpg,22.267676228838354,0,train
5,37.83872696904011,-4.169951079554823,YvaCz-f4ak6VB9pse2pdIQ,grid5_img314.jpg,0.9418497139684396,1,test
5,37.2258972,-5.9371789,CAoSLEFGMVFpcFBXbmlWcTFnOGdIVjV4bXk3cEI5aEI1Mm1tWERvcjlsNk56MEp3,grid5_img315.jpg,26.072372923613557,0,train
5,36.840043841037605,-4.727348702645957,54zvntTAHuoxloWeHaGpVQ,grid5_img316.jpg,1.0369357465988829,1,train
5,37.5134755,-4.3292337,CAoSLEFGMVFpcFA1ZmpjSm5aQVpyalpvNDdxWW0tenNzdkJIMjlWekFYbGNBS2Z1,grid5_img317.jpg,29.0307546166803,0,train
5,36.76860210320225,-5.461268456295936,-qPKwkGDoH3SjQcDfWDSdw,grid5_img318.jpg,2.6302631845396416,1,train
5,37.32991938278604,-4.287803003513046,WpdlpbLLq04lBEOo0cmJoA,grid5_img319.jpg,1.2741370287138971,1,train
5,37.613632231514906,-5.23439234024216,rNoyxEwn1SUjrIrLnaUEoQ,grid5_img320.jpg,0.6993915991956892,1,train
5,37.92918985782337,-4.2345589991951815,u3mOsCV4m-fpbKdzwyAx7A,grid5_img321.jpg,0.8136797167642567,1,train
5,37.92562894403157,-4.330358177444231,wfdIjAUqJhDafqDfxstMzw,grid5_img322.jpg,0.8429888378380754,1,test
5,36.9253936,-4.780250700000002,CAoSLEFGMVFpcE5zeF9HUVBwV3RtY0JmMUp3SHZZYmF2a1Z2Y2hjbXgwa0JSaHUw,grid5_img323.jpg,17.163006315871442,0,train
5,37.23271993335475,-5.163924362740653,pzg7HDyZ4w7QoWha0O2TOw,grid5_img324.jpg,1.1171852295342726,1,train
5,36.54329654870156,-5.641236620707833,CCdDYf1vzs-ReEOWDEKSWQ,grid5_img325.jpg,0.9904016212435384,1,test
5,36.79461408639849,-4.929483655395027,EE75SQTWoQU_jrpXbJQixg,grid5_img326.jpg,1.1131790240865371,1,train
5,37.73475161618148,-4.22308285548571,-mCL5ccwRCPqyLmcAdjg8w,grid5_img327.jpg,1.4703460180166863,1,train
5,37.447036749560645,-5.240961845768836,vjQsJe_mQF-INI45Kh_W8Q,grid5_img328.jpg,1.2836963419631071,1,train
5,37.448244422744295,-5.17143149210334,aRGNGWMh761kL6wb0R3GSg,grid5_img329.jpg,0.8349620033437779,1,train
5,36.89981496470148,-5.220829257592869,vPQAsy5Hp6xap6lMKHEO_w,grid5_img330.jpg,0.8370028151849295,1,train
5,37.2749116315066,-4.528259629156183,8956jjNA-RpyPpZVY1Eumg,grid5_img331.jpg,1.5762406848611468,1,train
5,36.84368033924992,-4.483710036532036,7JFUdp6aks9Z70nKf0KLjA,grid5_img332.jpg,0.8007218836190321,1,test
5,37.39582550614697,-5.734625164247206,_mtL31h0gBIMabXrhI0KTw,grid5_img333.jpg,1.0402602478362502,1,train
5,37.08516799816779,-5.889810214336983,l4yAyPHAZ2mIvdFjnGlC4g,grid5_img334.jpg,1.4208208511948528,1,validation
5,37.00801799575912,-4.390908336918245,1zh33SAmLUWafx9F1QiiAw,grid5_img335.jpg,1.1818487954226424,1,train
5,36.82297829259607,-5.200973114911638,QOI5IZl6scK6nSfhAQl1gg,grid5_img336.jpg,0.6797845603766333,1,train
5,37.307250796380146,-4.424101927883783,Ik2BOFnJPS8aDfdokBf1xw,grid5_img337.jpg,0.8347328496669302,1,test
5,37.24023593361683,-4.318739492053939,aFFOxoXNArknoYA1IuEYgw,grid5_img338.jpg,2.079187955306681,1,validation
5,37.77345915343169,-4.2615477772364505,CRyWikN4Ujvg0HXaUv6Hdg,grid5_img339.jpg,1.0068018159045016,1,train
5,36.228474033150896,-5.621575504822174,CAoSLEFGMVFpcE5MOTQxbXBUUnFZTF9La0FIMFB6UFZodGZVOHBVSm1iMDQ0VTBM,grid5_img340.jpg,28.580753843295234,0,train
5,37.61400114067665,-5.995633235889156,hSNqfOnS7cHR6-g5jNTPow,grid5_img341.jpg,0.7686790662561913,1,train
5,36.51308465294455,-4.988576299322191,WKhgVDjMF0H2SF_xXcXY_w,grid5_img342.jpg,0.9197247839089588,1,validation
5,37.60043673121427,-5.662794345076269,-VP8vxYlCxCg3q6I-xRLcg,grid5_img343.jpg,1.5866904274017777,1,validation
5,36.46608179051995,-5.376550392137879,Y5TkbMlL9fNny5FZenxaGA,grid5_img344.jpg,1.4599567088241303,1,train
5,37.710407535123686,-4.3487360338420995,dKz708yhvqcWTu74w87lQw,grid5_img345.jpg,0.7422913409258793,1,train
5,36.500979099016035,-5.7970152003340925,2VHS4lw--huZvbhHA1eKAQ,grid5_img346.jpg,1.1506034151512534,1,train
5,37.303239042263115,-5.427624711513289,JuZmhCeK3MD8oltTExTH-w,grid5_img347.jpg,1.3574971972989065,1,train
5,37.204121860356075,-5.7447912292833925,5hcxgEifUcTLsRmxJbupkw,grid5_img348.jpg,1.4496046322969671,1,test
5,36.57677969337567,-5.91827236118744,X8l6antsM5JsAuCnNWCpqw,grid5_img349.jpg,1.1116489636459121,1,validation
5,36.71436901394266,-4.5529479407849065,Q62i8i-jvrVSLbN5fxsIDA,grid5_img350.jpg,0.915658595803247,1,test
5,37.83382002613808,-5.745919309838032,MyuPsOCbE48hB9vC8Cxccw,grid5_img351.jpg,0.8794275644824859,1,validation
5,36.25016136913579,-5.887228114354841,NfVbWcdvMYZXnWT5c8gT_w,grid5_img352.jpg,0.9571942041393888,1,train
5,37.128728511172035,-4.991693817725137,HUSaBv9dMS42_7-krs8RUg,grid5_img353.jpg,0.8970422068087589,1,train
5,37.88175843771071,-4.070167540998008,RVQh3Jatf6QxHvinrFx5wg,grid5_img354.jpg,0.9230978564631864,1,train
5,37.002338273478365,-5.030853848245061,1OW8MWJTuTpyuqGpSigXsg,grid5_img355.jpg,1.0064716164751708,1,train
5,36.90183460347504,-4.260538404624528,qz-7wlLcnDzvXMFTFXI8yw,grid5_img356.jpg,1.794758672399996,1,test
5,36.50308784444314,-5.1888404118074725,cmtwiZr2kgmNFexEx5Eb8g,grid5_img357.jpg,1.5543464360504884,1,test
5,36.77793035622598,-4.728436652966447,p1rqjEcCc7b_w8ww8CoKdQ,grid5_img358.jpg,0.7305908713019456,1,train
5,37.40693246538599,-4.8036029783456735,QE8P4w4_mCVH7AtkvauLrg,grid5_img359.jpg,1.7251942303631436,1,test
5,37.99787390503136,-5.04734389072755,NZbTvbD626YD71MtZ4pAoQ,grid5_img360.jpg,0.8401896962866153,1,validation
5,37.632406745205024,-5.541553167162462,3yQEfUFZAWIo12TSPpBfmg,grid5_img361.jpg,1.6052856654549377,1,train
5,37.9240189,-4.8817863,CAoSLEFGMVFpcE16cFlsamh4dHFQZTI3RE1FMlNYVUFQdGhBeVFRVXEyZWpUVklP,grid5_img362.jpg,21.1366617251958,0,test
5,37.85198016175808,-4.044991404235358,CJmR35l7vzMSQeTg9mwzGQ,grid5_img363.jpg,1.6823659975519925,1,validation
5,37.238379267807396,-4.489790068347953,Z5zjYMZU2BsYRJe1_gAcXw,grid5_img364.jpg,0.7914245844078162,1,validation
5,36.56988318308935,-5.3087349042834715,0ZpahkKliWfU96HYnTg_rA,grid5_img365.jpg,1.4186618112644078,1,train
5,37.49716845743612,-5.956870159988936,YSWwMKGlAKgzfmz00fcj1Q,grid5_img366.jpg,0.6728831427990001,1,validation
5,37.73574007931741,-5.023882853852932,-4NBOCueQMuf1-qOjcnwaw,grid5_img367.jpg,1.127520360417852,1,train
5,37.60199267170387,-4.493994964790793,GK5HnXz0siilMAK2gUrwAg,grid5_img368.jpg,0.7121132866490228,1,train
5,37.8342355696149,-4.047876594431203,NaTPLViwv7jLPxlz6sWXVw,grid5_img369.jpg,1.400911373191808,1,train
5,36.915145,-4.0405028,CAoSLEFGMVFpcFBoZUFkUjlHTkJMelhRXzk4bVRRem9vemkyUzAzM05oeGxxT1pD,grid5_img370.jpg,24.016020156652605,0,train
5,36.761987526886365,-5.9607905265974095,vd-A3ZQqRzof9jA_ZrXZkg,grid5_img371.jpg,0.6818025855700194,1,train
5,37.77573033698486,-5.592904718308567,HafuJeHpvKcTopf9np0ogw,grid5_img372.jpg,0.9212333057473197,1,test
5,37.987694078067,-5.531014963081648,Gjfi4TxJOpYrVfIIvPhT8g,grid5_img373.jpg,2.387283621933141,1,train
5,36.799252325531924,-4.517692679854778,EFdNdou4HGczEiLlbCiDCA,grid5_img374.jpg,1.1694713247857194,1,train
5,37.352040881178176,-4.999268659568953,xIvus39Yd0E9f5RbrdECzw,grid5_img375.jpg,1.351155803550388,1,train
5,37.272278045350866,-5.761841050311985,2_H1Ha89UqDPcKRzExwxpw,grid5_img376.jpg,1.030584591605527,1,validation
5,37.84227926715834,-5.445150790369487,5EmYCdm0M5riunmP5b0S4w,grid5_img377.jpg,1.2296605116380102,1,train
5,36.923984699165636,-5.018158183122352,puaPXPLAptqFO_d7v3eosA,grid5_img378.jpg,1.0371096908245352,1,train
5,37.15951213083429,-4.53102078175743,m7I1QVrjNUQlufIi7e6VSg,grid5_img379.jpg,0.9948720872068092,1,validation
5,37.480765855251406,-5.600793268551501,TNitohxk2H6NGvRJMwv2Ew,grid5_img380.jpg,0.9779342737144056,1,train
5,36.456643387488434,-5.419881877654363,zs9hmoLrl3wHeZZa4-W6pA,grid5_img381.jpg,0.966407964438602,1,train
5,37.82220266925153,-4.25635288756706,fI11r75tWBWWlyt4JEk-rg,grid5_img382.jpg,1.3820182995545065,1,train
5,36.044591297970406,-5.5556880454717295,26-YtOcXdsxOZCfp17VzfQ,grid5_img383.jpg,0.8330849348957721,1,test
5,37.11599114643892,-4.220393746108939,686xADEzgTa3wv-BWD0uNw,grid5_img384.jpg,0.9893964418414968,1,validation
5,36.8727971,-4.8288795,CAoSLEFGMVFpcE1kSlBaOFloTVNwWXI4Y1NhaUJaNkRZMFdabWdMd2RUREdVUkFq,grid5_img385.jpg,24.311966759940113,0,train
5,37.14544431484645,-4.052394418019473,EJ3BGhc5yqr4HwYgpt0Vgw,grid5_img386.jpg,1.3624801501027557,1,train
5,36.15098852189149,-5.581803573178173,X-cWGQPGXzBfT5jSnHwsUQ,grid5_img387.jpg,0.9533298701844128,1,train
5,37.87158008575624,-5.110181844574365,wFzxeZ-9wryS-okakXDpMQ,grid5_img388.jpg,3.1234530255641584,1,train
5,37.78342755216709,-4.419802652219613,4BxMzFWtVQAoABIeLII8tg,grid5_img389.jpg,1.1542682053034763,1,train
5,36.58681529036188,-5.067364839068197,Pji-9ABG8ShOjyAqxWNmQA,grid5_img390.jpg,1.273628163446325,1,validation
5,36.94535679842635,-4.331812366877761,o5dfK95JkvUjrGrF1yz7fw,grid5_img391.jpg,1.7310136639730758,1,validation
5,37.60792188865315,-4.469498232209124,sFShVYRj-fyUQ4O3iOB1rQ,grid5_img392.jpg,0.8399656953746458,1,train
5,37.98934660123244,-4.146397997226292,FYMdK8XU2kC0eHNjyXbbIA,grid5_img393.jpg,0.6222298359191532,1,validation
5,36.89492498333676,-5.8685933629121685,zmY8fla0GpE-45H5YbluGQ,grid5_img394.jpg,1.4967313243520572,1,train
5,37.3652877348275,-5.119094831049119,Betro3FZWenmQZoaBdWf-w,grid5_img395.jpg,0.9203928769823722,1,test
5,37.7976272746524,-4.721474254365751,GdFbePqZ-7wr0YuAtgBIQA,grid5_img396.jpg,1.465003386037643,1,validation
5,37.48017556378336,-4.019618437730526,BCstJROn8EFVacGxK6l1eA,grid5_img397.jpg,0.6423661501062858,1,validation
5,37.77186200661325,-4.712780964053943,Q6Jqd7DUoOaG6_D1vB66zw,grid5_img398.jpg,1.4962470025076948,1,test
5,36.880894830328174,-4.953296668766167,v7Pm0g_EbhOXYnt3H9QABg,grid5_img399.jpg,1.5092826972448463,1,train
5,36.729616849931226,-4.277620191700197,c56-TRdo1u5VAJYBZjOJFw,grid5_img400.jpg,0.7703926444923579,1,train
5,37.413743236365036,-5.1137541364258565,nykG-lp0HaZStWoQ8IxFzg,grid5_img401.jpg,1.6263930884664437,1,test
5,36.6946348,-4.9974754,CAoSLEFGMVFpcE5NVVNNblB6NHFUZ3MzODgwaC0zQzllSTFSNmJ4bFJjdk41eWIy,grid5_img402.jpg,23.3783676903548,0,train
5,37.61928485984333,-5.6126773913121415,v64hTe2PoD4tsNaMTX5xNg,grid5_img403.jpg,1.2752961149324138,1,validation
5,36.76064823472628,-5.81353099055133,b40wG0CHM4w3dDqqVgW5aw,grid5_img404.jpg,0.8200134420050338,1,test
5,36.487592521156614,-5.699396462088335,HvyykqYhLfeg2Yc9qB7lKg,grid5_img405.jpg,1.2700562064755805,1,train
5,37.954845843792576,-4.460325243283,4r3DUzu-wjNgSoDW_TSjvg,grid5_img406.jpg,1.1463715923561475,1,train
5,37.571864589940674,-5.213450431001359,EES1jDjPzR8QDWg7SL2epA,grid5_img407.jpg,1.6506232041945357,1,validation
5,36.65731137602715,-5.126152269205827,p4V5K81Zymn_SgiYueUAIQ,grid5_img408.jpg,0.919003188887729,1,test
5,37.38829196956464,-5.847546610849909,O7M8TITUxi5eHNwa-U4qXQ,grid5_img409.jpg,0.9117664384349072,1,validation
5,37.714475430549975,-4.941085440346933,EWmXecpSGD4gi6p1etJqYg,grid5_img410.jpg,0.8267765480271594,1,train
5,37.46704917228789,-4.90742134263022,JD2g6981zL-MB26e0IWZbQ,grid5_img411.jpg,0.9271036507613292,1,test
5,37.40906969013328,-4.696731060829959,Y06Au1-32tdU_h1V1aIDww,grid5_img412.jpg,0.7120675504386731,1,validation
5,37.9207069,-4.7386382000000005,CAoSLEFGMVFpcE5JX04wMHVONWltM1N1VzhxMUtLdDBIWXJScWxVak5Xb05wQ21o,grid5_img413.jpg,17.107050452831,0,train
5,36.79360870000001,-4.727510400000001,CAoSLEFGMVFpcE9xaTFSUXNZaHZRcFRNOC1FSDd6cnEyZkhhOERtR0hpRzRuR3Ja,grid5_img414.jpg,20.478063748862677,0,train
5,36.87344921324051,-4.075378120604289,sehk_r1ujSj0yWr4_RXXEg,grid5_img415.jpg,1.6249885710364422,1,train
5,37.02820690800339,-5.141132711053966,ZbjWMhiWRQEOd2AMMtdBlQ,grid5_img416.jpg,0.7892189015249753,1,validation
5,37.86563479142753,-4.0512630934628655,26gb4P4jORDr-9IK_1vHIg,grid5_img417.jpg,1.139669783049334,1,train
5,37.27088872878871,-4.900998535920158,vthoBO37aDi1llkEOv922g,grid5_img418.jpg,1.374586441060425,1,test
5,37.491306627098865,-4.613475827605334,vz92FitNfeNU_AK41-FqBw,grid5_img419.jpg,1.5284535122389171,1,train
5,37.19170264116769,-5.9350822303254684,eTDkAr2TPe8nJb-aM4r8GA,grid5_img420.jpg,1.6701443107232032,1,test
5,36.6946348,-4.9974754,CAoSLEFGMVFpcE5GVmMyWkVnUlZfTVZoN05fVThnQ1Ryel9QZGF0VVdZQjduTjYw,grid5_img421.jpg,26.34232225233395,0,train
5,37.95092819823566,-4.814005856856162,wvC5vZjMg2NrRTMwvJzrBw,grid5_img422.jpg,0.8759556984226529,1,test
5,36.634138958098994,-5.721567907488822,-l85sL5xG001YyLq8T4byg,grid5_img423.jpg,0.9745781518841424,1,test
5,36.48163415643275,-5.265401331546095,vzlttHMfOCd88Vv0CGI_Ow,grid5_img424.jpg,0.6166197296031324,1,train
5,37.66977070000001,-4.0089627,CAoSLEFGMVFpcE5vYmtCVXJtVVc3eVhDUk9wbHRJMnpuOXdWbDRnR0FWYWZSLV82,grid5_img425.jpg,23.009200636817926,0,test
5,37.85084644945585,-4.133489036015222,HPsOzkygsLQN2DIvw9RYFw,grid5_img426.jpg,1.1672710142530027,1,train
5,37.19909940768867,-4.737487821253606,Y0dhsY_4Vy9IkW9vvK0rDQ,grid5_img427.jpg,0.8182650753737349,1,validation
5,36.550464738640116,-5.172762168357607,HOjbX6TsBqmOf4WGk3m9Jg,grid5_img428.jpg,1.4580857329917758,1,validation
5,37.212040812617715,-5.048786466530141,JxSqHTYLc8nVSg3265R_tQ,grid5_img429.jpg,1.2165139749307263,1,validation
5,37.62810705223315,-5.032476113964521,TTF58urYSUKpstpAQxt9fg,grid5_img430.jpg,1.3848432089561131,1,validation
5,36.88167028239433,-4.102149604182144,h60YfMBMhkb5pdzDi77p8Q,grid5_img431.jpg,0.9613851851389559,1,test
5,37.626951890377825,-5.129122595475028,LdT1hKnm4jnTR0YZSnJ1fQ,grid5_img432.jpg,1.1375702289464558,1,train
5,36.57642285199115,-4.707031579887904,7v8a5m_q1YlxLCnppIMvgA,grid5_img433.jpg,1.6257545164929852,1,test
5,36.5910704,-5.1647374,CAoSLEFGMVFpcE81TWNFOWQ0djNLZkhtSHUxMHEwMFQtckhQWlNYVDNNcElzWjNL,grid5_img434.jpg,22.30386234030749,0,validation
5,37.3279926283059,-5.292895061364625,rXb3kWt4cy4BXIib4ljd4A,grid5_img435.jpg,0.7436738994138636,1,train
5,36.753617799999994,-5.3890592,CAoSLEFGMVFpcE95N3plMUdtYTlGSkxocURnQWlsUnByR003eHNIZzZvT3hYSFpx,grid5_img436.jpg,23.856003111628752,0,validation
5,37.11613509883194,-4.973118263826367,h0tHEzOP5zSGfWCveplWTg,grid5_img437.jpg,0.9444867132664516,1,validation
5,37.71978766663447,-4.854045546164918,K1ltEPMpYMOiI6zqvqmYMw,grid5_img438.jpg,1.007283426996794,1,train
5,37.69482759542603,-5.101401400007604,MPehdKS9P2x-7-mQ73_v7A,grid5_img439.jpg,1.2952390964881717,1,validation
5,36.81581114845152,-4.900118069366141,E2bqCySB2rC6pG9eKY7qjw,grid5_img440.jpg,0.7721230243606199,1,test
5,37.61717960502181,-5.378306719023646,QJ-rCnsh3QPIZeVJM5Sppg,grid5_img441.jpg,1.5603440755738551,1,train
5,37.21214395930252,-4.161081461816002,9oxs5wYccozgsdMT1QKKuQ,grid5_img442.jpg,0.9774702033924788,1,validation
5,37.686376502634346,-5.131450000613547,mQgAlTk6FA_fv7hv5kDxLA,grid5_img443.jpg,2.250170852622316,1,train
5,37.48428692164422,-5.153144815029119,tNQEHh_dYJCNaFqwqawv5w,grid5_img444.jpg,0.7686775653835958,1,validation
5,36.745378510510065,-4.088090965294183,MCsRyAgaFSARGsvrhydVcg,grid5_img445.jpg,2.235566557189551,1,train
5,37.15922595043818,-4.187612123143598,STBCVxlrgoEALxvMmWF3kA,grid5_img446.jpg,0.8725880622529634,1,train
5,37.17166738263077,-5.044089179223938,SPGx8PEQdSLeTDGa-9sB6w,grid5_img447.jpg,0.7475600045150959,1,train
5,36.773473838687785,-4.135948053125508,z83X9PMqAzpEYoZYuG1bPw,grid5_img448.jpg,1.57298431122586,1,validation
5,37.354579417098826,-4.242343342243254,2GMFQFzG8JIrW7RhAikP7Q,grid5_img449.jpg,0.9372104318458512,1,train
5,36.52775993065303,-5.244383109802556,Q_sy6W2VacCvPbF-qIRHUQ,grid5_img450.jpg,1.7853324651415423,1,validation
5,37.349521700000004,-5.5256257999999985,CAoSLEFGMVFpcFBtNWE5VVMtQzB1Wkw5a0l3NEE4UTlJc0QyandYVWZYVW9NYmtz,grid5_img451.jpg,21.430497022870536,0,train
5,36.84489293362765,-4.242414693926266,XuJpMNgZ8y-1KNNKwRUX6Q,grid5_img452.jpg,0.8903023780268859,1,validation
5,36.54855022942728,-4.6561404831221385,87TxVXgsAm6r_mFbwktrBg,grid5_img453.jpg,1.4925992620213446,1,validation
5,36.87447520267129,-4.152381108036517,f2PGbQFdEghEgU5nwz523A,grid5_img454.jpg,0.7027317563422926,1,train
5,37.0709046383043,-4.5214010536190905,T-GG54OOd4BAarvpijDzmA,grid5_img455.jpg,0.9553712372536,1,train
5,37.88711287769738,-5.605201749217152,LNhJgijca3-UAhdGUqY_xw,grid5_img456.jpg,0.9130285656618446,1,train
5,36.80818528965489,-4.519202847618,X3V2iz-CmV1mEigkVZHV9g,grid5_img457.jpg,1.4080880406925491,1,train
5,36.883031713013,-4.264490227536235,84br4xQmedmwY3CrAnbnzg,grid5_img458.jpg,1.0094180610189118,1,test
5,37.49189575292174,-4.205090998418397,qTmgxYMsC0hQU-82C90n5A,grid5_img459.jpg,0.8441507694587991,1,test
5,37.933467900000004,-4.9463472,CAoSLEFGMVFpcFBsZjd4MzA4aG5mTDNXdDdWNFYwVFVjVTdqdkZpNUJUMGN5SXgw,grid5_img460.jpg,18.10599603057502,0,train
5,37.27704665260919,-5.909495989848442,gsfAv9NEbphPnY0O9OWaQQ,grid5_img461.jpg,1.2156195274544899,1,train
5,36.33385212131135,-5.609894801435094,N6MAxUcdmSNbP8_slPwqBA,grid5_img462.jpg,2.52152429734138,1,validation
5,37.00944477368795,-4.375413006260539,GbixcU4VIrA_F1dbWtMWkQ,grid5_img463.jpg,1.2142477407533545,1,train
5,37.292421076441286,-5.862813159485077,FBYueGCf5H8sALOBA8uPNA,grid5_img464.jpg,1.3399461230534602,1,train
5,37.843461398502704,-4.817001715529085,AQcPUFzLvG0Ms40-o9oE-A,grid5_img465.jpg,0.6690232261472515,1,train
5,37.823275916931145,-4.7795084317857714,UKdXZmH067-LkB2GryIbBA,grid5_img466.jpg,1.3893887433575745,1,train
5,37.60206083945557,-5.3882692459494015,CP6AJGiI2oqRK9_rolswFQ,grid5_img467.jpg,1.5169761166681217,1,test
5,37.71501360031093,-5.1909104426997175,n3mmB8EdpF5VKVq-WgrRNw,grid5_img468.jpg,1.3777315808628203,1,test
5,36.67409574015273,-5.4810538174849714,LB0rmNsnD1yix6emcFqlCA,grid5_img469.jpg,1.003134707092288,1,train
5,37.556244181646754,-4.3273561967513965,panYcK1cNuHQutTjoPR40w,grid5_img470.jpg,0.6853832604830641,1,test
5,37.55854539318185,-4.551112704890453,6kOdF2cvuBuYaCxB3-WmWg,grid5_img471.jpg,2.225397851841867,1,train
5,37.923543601679775,-5.582263033565477,K9-j9i4GuCrOWwm8OzoZ-w,grid5_img472.jpg,2.131662454703472,1,train
5,36.399451804977325,-5.332111680710264,QYg2YpZaRluZeKHxLqMCxQ,grid5_img473.jpg,1.130075611528429,1,validation
5,36.9471245,-5.2784209,CAoSLEFGMVFpcE9qY2RTVkhWSnJPcHNEZlpRZEFLOEZseDlsS3ZaUXNLVEdLVVJV,grid5_img474.jpg,26.95490467210681,0,validation
5,37.022981111723006,-4.389548482478047,DUessItxgOsVo_AOzLSYEg,grid5_img475.jpg,0.9198038274539256,1,validation
5,37.78700795095889,-4.271491248447033,oUSVUjHmFvgUVK4AIhG39A,grid5_img476.jpg,0.9316694419895336,1,train
5,37.179249173377535,-4.360416580786302,iXoiGMXrXimQdgOX7_QUnA,grid5_img477.jpg,1.2069257142444203,1,train
5,37.21414489788725,-4.901809800228473,YcNpewVm5e_ODe2YTmHaOA,grid5_img478.jpg,0.9943056081103452,1,train
5,37.74490119281671,-4.4112212262699995,_bS-OIYMUTuQMjuMXVVW8w,grid5_img479.jpg,0.9450794824883154,1,train
5,37.441014436794134,-4.063270513770886,lbiq2gUy1hPbxDg0nSyERg,grid5_img480.jpg,1.545047268268095,1,test
5,37.64826267866042,-4.740743890925407,3xmUCxbItx7meVvGUpjf0w,grid5_img481.jpg,1.039248576041961,1,validation
5,37.37471390714911,-4.686819654101865,7PAUV5vWgbTTw9CUnee-FQ,grid5_img482.jpg,1.0190083618804455,1,validation
5,37.45976025112114,-4.233992497493885,i4G7pJjiYdwfHGSRWHYDGw,grid5_img483.jpg,1.897945228849492,1,train
